"CLIENT_CODE","FILE_NBR","FRASE_HOSP_NAME","SUBMISSION_NUMBER","FRASE_ADDR1","FRASE_ADDR2","FRASE_ADDR3","FRASE_CITY","FRASE_COUNTY","FRASE_COUNTY_DESC","FRASE_STATE","FRASE_ZIP","FRASE_EMAIL_ADDR","A1_1A","A1_1B","A1_1C","A1_1D","A1_1E","A1_1F","A1_1G","A1_1H","A1_1I","A1_1J","A1_1K","A1_1L","A1_1M","A1_1N","A1_1O"
"23",100127,"MORTON PLANT HOSPITAL","00100127010120191231201905052020083245","300 PINELLAS ST",,,"CLEARWATER","52","PINELLAS","FL","33756","glenn.waters@baycare.org",,"100127","101583","MORTON PLANT HOSPITAL","300 PINELLAS STREET","CLEARWATER","PINELLAS","33756","RONALD J. BEAMON","2985 DREW STREET CLEARWATER, FL 33759","RONALD J. BEAMON","CHIEF FINANCIAL OFFICER","7274627000","7274627697","compass@hfgflorida.com"
"23",100132,"SOUTH FLORIDA BAPTIST HOSPITAL","00100132010120191231201905052020094326","301 N ALEXANDER ST",,,"PLANT CITY","29","HILLSBOROUGH","FL","33563","glenn.waters@baycare.org",,"100132","100986","SOUTH FLORIDA BAPTIST HOSPITAL","301 NORTH ALEXANDER STREET","PLANT CITY","HILLSBOROUGH","33563","RONALD J. BEAMON","301 NORTH ALEXANDER STREET PLANT CITY, FL 33563","RONALD J. BEAMON","CHIEF FINANCIAL OFFICER","8137571200","8138704639","compass@hfgflorida.com"
"23",100206,"MEMORIAL HOSPITAL OF TAMPA","00100206010120191231201905182020114344","2901 W SWANN AVE",,,"TAMPA","29","HILLSBOROUGH","FL","33609",,,"100206","112798","MEMORIAL HOSPITAL OF TAMPA AND TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA","2901 WEST SWANN AVENUE","TAMPA","HILLSBOROUGH","33609","SHELLEY V. KOLSETH","2901 WEST SWANN AVENUE TAMPA, FL 33609","SHELLEY V. KOLSETH","CHIEF FINANCIAL OFFICER","8138736400","8138736486","compass@hfgflorida.com"
"23",110013,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA","00110013010120191231201903312020092751","6400 EDGELAKE DR",,,"SARASOTA","58","SARASOTA","FL","34240","marcus.braz@encompasshealth.com",,"103031","120383","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA","6400 EDGELAKE DRIVE","SARASOTA","SARASOTA","34240","BARBARA BIERUT","6400 EDGELAKE DRIVE SARASOTA, FL 34240","BARBARA BIERUT","CONTROLLER","9419218600","9419226228","compass@hfgflorida.com"
"23",110017,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST","00110017010120191231201903262020040118","1600 37TH ST",,,"VERO BEACH","31","INDIAN RIVER","FL","32960","michael.kissner@encompasshealth.com",,"103032","120341","ENCOMPASS HEALTH REHABILITATION HOSPITAL       OF TREASURE COAST","1600 37TH STREET","VERO BEACH","INDIAN RIVER","32960","KEVIN R. HARDY","1600 37TH STREET VERO BEACH, FL 32960","KEVIN R. HARDY","CHIEF FINANCIAL OFFICER","7727782100","7725629763","compass@hfgflorida.com"
"23",110021,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE","00110021010120191231201903302020054355","1675 RIGGINS RD",,,"TALLAHASSEE","37","LEON","FL","32308","DALE.NEELY@ENCOMPASSHEALTH.COM",,"103033","120332","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE","1675 RIGGINS ROAD","TALLAHASSEE","LEON","32308-5315","JENNIFER SPOONER","1675 RIGGINS ROAD TALLAHASSEE, FL 32308-5315","JENNIFER SPOONER","CONTROLLER","8506564800","8506564892","compass@hfgflorida.com"
"23",110045,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO","00110045010120191231201903262020034042","901 CLEARWATER LARGO RD N",,,"LARGO","52","PINELLAS","FL","33770","tripp.smith@encompasshealth.com",,"103037","101753","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO","901 N. CLEARWATER-LARGO ROAD","LARGO","PINELLAS","33770","JUDITH E. JOHNSON","901 N. CLEARWATER-LARGO ROAD LARGO, FL 33770","JUDITH E. JOHNSON","DIRECTOR FINANCIAL SERVICES","7275862999","7275883404","compass@hfgflorida.com"
"23",23960013,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY","23960013010120191231201903312020090739","1847 FLORIDA AVE",,,"PANAMA CITY","3","BAY","FL","32405","tony.bennett@encompasshealth.com",,"103040","102750","ENCOMPASS HEALTH REHABILITATION  HOSPITAL OF PANAMA CITY","1847 FLORIDA AVENUE","PANAMA CITY","BAY","32405","BRADLEY TILGHMAN","1847 FLORIDA AVENUE PANAMA CITY, FL 32405","BRADLEY TILGHMAN","CONTROLLER","8509148600","8509148788","compass@hfgflorida.com"
"23",100016,"KINDRED HOSPITAL-NORTH FLORIDA","00100016010120191231201905282020114618","801 OAK ST",,,"GREEN COVE SPRINGS","10","CLAY","FL","32043","donna.broyles@kindred.com",,"102015","10267900","KINDRED HOSPITAL NORTH FLORIDA","801 OAK STREET","GREEN COVE SPRINGS","CLAY","32043","RICKIE SIMMONS","801 OAK STREET, GREEN COVE SPRINGS, FL. 32043","RICKIE SIMMONS","CONTROLLER","9042979574","9042849250","RICKIE_SIMMONS@KINDREDHEALTHCARE.COM"
"23",100167,"PLANTATION GENERAL HOSPITAL","00100167010120191231201905192020070432","401 NW 42ND AVE",,,"PLANTATION","6","BROWARD","FL","33317","madeline.nava@hcahealthcare.com",,"100167","120006","PLANTATION GENERAL HOSPITAL AND MERCY HOSPITAL A CAMPUS OF PLANTATION GENERAL HOSPITAL","401 NORTHWEST 42ND AVENUE","PLANTATION","BROWARD","33317","MATTHEW HUGHES","401 NORTHWEST 42ND AVENUE PLANTATION, FL 33317","MATTHEW HUGHES","CHIEF FINANCIAL OFFICER","9545875010","9545873220","compass@hfgflorida.com"
"23",100204,"NORTH FLORIDA REGIONAL MEDICAL CENTER","00100204010120191231201905282020103802","6500 NEWBERRY RD",,,"GAINESVILLE","1","ALACHUA","FL","32605","Eric.Lawson3@hcahealthcare.com",,"100204","108626","NORTH FLORIDA REGIONAL MEDICAL CENTER","6500 NEWBERRY ROAD","GAINESVILLE","ALACHUA","32605","STEWART WHITMORE","6500 NEWBERRY ROAD GAINESVILLE, FL 32605","STEWART WHITMORE","CHIEF FINANCIAL OFFICER","3523334000","3523334800","compass@hfgflorida.com"
"23",100238,"NORTHSIDE HOSPITAL","00100238010120191231201905202020030408","6000 49TH ST N",,,"SAINT PETERSBURG","52","PINELLAS","FL","33709",,,"100238","115193","NORTHSIDE HOSPITAL","6000 49TH STREET NORTH","ST. PETERSBURG","PINELLAS","33709","KRISTY REDD-HACHEY","6000 49TH STREET NORTH ST. PETERSBURG, FL 33709","KRISTY REDD-HACHEY","CHIEF FINANCIAL OFFICER","7275214411","7275215007","compass@hfgflorida.com"
"23",23960060,"KINDRED HOSPITAL OCALA","23960060010120191231201905282020015514","1500 SW 1ST AVE, 5TH FLR",,,"OCALA","42","MARION","FL","34474","merlene.bhoorasingh@kindred.com",,"671773","1013535","Kindred Hospital Ocala","1500 SW 1st Avenue, 5th Floor","Ocala","Marion","34474","Michael Lovejoy","4801 N. Howard Ave.  Tampa, Fl 33603","Michael Lovejoy","Controller","8138746371","8138746351","michael.lovejoy@kindred.com"
"23",100260,"ST LUCIE MEDICAL CENTER","00100260010120191231201905182020015355","1800 SE TIFFANY AVE",,,"PORT SAINT LUCIE","56","ST. LUCIE","FL","34952","jay.finnegan@HCAhealthcare.com",,"100260","119971","ST. LUCIE MEDICAL CENTER","1800 S.E. TIFFANY AVENUE","PORT ST. LUCIE","SAINT LUCIE","34952","TERRY L. BROWN","1800 S.E. TIFFANY AVENUE PORT ST. LUCIE, FL 34952","TERRY L. BROWN","CHIEF FINANCIAL OFFICER","7723354000","7723983730","compass@hfgflorida.com"
"23",110001,"MEASE COUNTRYSIDE HOSPITAL","00110001010120191231201905062020075151","3231 MCMULLEN BOOTH RD",,,"SAFETY HARBOR","52","PINELLAS","FL","34695","glenn.waters@baycare.org",,"100265","120081","MEASE COUNTRYSIDE HOSPITAL","3231 MCMULLEN BOOTH RD","SAFETY HARBOR","PINELLAS","34695","RONALD J. BEAMON","2985 DREW STREET CLEARWATER, FL 33759","RONALD J. BEAMON","CHIEF FINANCIAL OFFICER","7277256111","7274627697","compass@hfgflorida.com"
"23",23960121,"OVIEDO MEDICAL CENTER","23960121010120191231201905212020101207","8300 RED BUG LAKE RD",,,"OVIEDO","59","SEMINOLE","FL","32765","kenneth.donahey@hcahealthcare.com",,"100329","210941","OVIEDO MEDICAL CENTER","8300 RED BUG LAKE ROAD","OVIEDO","SEMINOLE","32765","JAY PETTUS","8300 RED BUG LAKE ROAD OVIEDO, FL 32765","JAY PETTUS","CHIEF FINANCIAL OFFICER","4078902273","4079772998","compass@hfgflorida.com"
"23",100047,"BAYFRONT HEALTH PUNTA GORDA","00100047010120191231201906252020100841","809 E MARION AVE",,,"PUNTA GORDA","8","CHARLOTTE","FL","33950",,,"100047","100277","Bayfront Health Punta Gorda","809 East Marion Avenue","Punta Gorda","Charlotte","33950","Michael Tea","4000 Meridian Blvd, Franklin, TN 37067","Michael Tea","Revenue Manager","6156286555","6153732603","Michael_Tea@chs.net"
"23",100071,"BAYFRONT HEALTH BROOKSVILLE","00100071010120191231201907152020082414","17240 CORTEZ BLVD",,,"BROOKSVILLE","27","HERNANDO","FL","34601","anthony.degina@chs.net",,"100071","100871","Hernando HMA, LLC dba Bayfront Health Brooksville and Bayfront Health Spring Hill","17240 Cortez Blvd.","Brooksville","Hernando","34601","Michael Tea","4000 Meridian Blvd., Franklin, TN 37067","Michael Tea","Senior Manager","6156286555","6153732603","Michael_Tea@chs.net"
"23",100077,"BAYFRONT HEALTH PORT CHARLOTTE","00100077010120191231201906242020021721","2500 HARBOR BLVD",,,"PORT CHARLOTTE","8","CHARLOTTE","FL","33952",,,"100077","100285","BAYFRONT HEALTH PORT CHARLOTTE","2500 HARBOR BLVD","PORT CHARLOTTE","CHARLOTTE","33952","Ben DeBoer","4000 MERIDIAN BLVDFRANKLIN, TN  37067","Zach Ervin","SENIOR REVENUE MANAGER","6156286501","6153732603","zachary_ervin@chs.net"
"23",100122,"NORTH OKALOOSA MEDICAL CENTER","00100122010120191231201907062020033230","151 E REDSTONE AVE",,,"CRESTVIEW","46","OKALOOSA","FL","32539-5352",,,"100122","101265000","NORTH OKALOOSA MEDICAL CENTER","151 EAST REDSTONE AVENUE","CRESTVIEW","OKALOOSA","32539","Michael Tea","4000 Meridian BoulevardFranklin, TN  37067","Michael Tea","Senior Manager","6156286555","6153732603","Michael_Tea@chs.net"
"23",23960082,"ADVENTHEALTH CONNERTON","23960082010120191231201906252020120916","9441 HEALTH CENTER DR",,,"LAND O LAKES","51","PASCO","FL","34637",,,"10-2026","009496","ADVENTHEALTH CONNERTON","9441 HEALTH CENTER DRIVE","LAND O' LAKES","PASCO","34637","TIMOTHY WIDDISON","3100 EAST FLETCHER AVENUE TAMPA, FL 33613","TIMOTHY WIDDISON","VP FINANCE AH WEST FL DIV","8136157518","8136157339","compass@hfgflorida.com"
"23",100195,"LOWER KEYS MEDICAL CENTER","00100195010120191231201907132020011115","5900 COLLEGE RD",,,"KEY WEST","44","MONROE","FL","33040","david.clay@lkmc.com",,"100150","101192","LOWER KEYS MEDICAL CENTER","5900 COLLEGE ROAD","KEY WEST","MONROE","33040","Adam Bruning","4000 MERIDIAN BLVD.
FRANKLIN, TN 37067","Adam Bruning","REVENUE MANAGER","6154657232","6153732603","adam_bruning@chs.net"
"23",100049,"HIGHLANDS REGIONAL MEDICAL CENTER","00100049010120191231201905202020113555","3600 S HIGHLANDS AVE",,,"SEBRING","28","HIGHLANDS","FL","33870",,,"100049","100897","HIGHLANDS REGIONAL MEDICAL CENTER","3600 SOUTH HIGHLANDS AVENUE","SEBRING","HIGHLANDS","33870","TROY ELLER","3600 SOUTH HIGHLANDS AVENUE SEBRING, FL 33870","TROY ELLER","CHIEF FINANCIAL OFFICER","8633856101","8633145865","compass@hfgflorida.com"
"23",100080,"JFK MEDICAL CENTER","00100080010120191231201905272020095903","5301 S CONGRESS AVE",,,"ATLANTIS","50","PALM BEACH","FL","33462","rosemarie.ward@hcahealthcare.com",,"100080","101460","JFK MEDICAL CENTER","5301 SOUTH CONGRESS AVENUE","ATLANTIS","PALM BEACH","33462","THOMAS M. SCHLEMMER","5301 SOUTH CONGRESS AVENUE ATLANTIS, FL 33462","THOMAS M. SCHLEMMER","CHIEF FINANCIAL OFFICER","5619657300","5616423685","compass@hfgflorida.com"
"23",100152,"KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES","00100152010120191231201905282020010759","5190 SW 8TH ST",,,"CORAL GABLES","13","MIAMI-DADE","FL","33134","monica.leal@kindred.com",,"40452","119938","Kindred Hospital Coral Gables","5190 SW 8TH ST.","CORAL GABLES","Miami-Dade","33134","Michel Duchaussee","5190 SW 8TH CORAL GABLES  FL, 33134","Michel Duchaussee","CONTROLLER","9549263802","9549263887","michel.duchaussee@kindred.com"
"23",100180,"ST PETERSBURG GENERAL HOSPITAL","00100180010120191231201905202020123648","6500 38TH AVE N",,,"SAINT PETERSBURG","52","PINELLAS","FL","33710",,,"100180","120103","ST. PETERSBURG GENERAL HOSPITAL","6500 38TH AVENUE NORTH","ST. PETERSBURG","PINELLAS","33710","SHAWN C. GREGORY","6500 38TH AVENUE NORTH ST. PETERSBURG, FL 33710","SHAWN C. GREGORY","CHIEF FINANCIAL OFFICER","7273841414","7273414889","compass@hfgflorida.com"
"23",100189,"NORTHWEST MEDICAL CENTER","00100189010120191231201905262020102342","2801 N STATE RD 7",,,"MARGATE","6","BROWARD","FL","33063","sandra.williams13@hcahealthcare.com",,"100189","104591","NORTHWEST MEDICAL CENTER","2801 NORTH STATE ROAD 7","MARGATE","BROWARD","33063","KATHERINE WONG","2801 NORTH STATE ROAD 7 MARGATE, FL 33063","KATHERINE WONG","CHIEF FINANCIAL OFFICER","9549740400","9549784183","compass@hfgflorida.com"
"23",100224,"UNIVERSITY HOSPITAL AND MEDICAL CENTER","00100224010120191231201905202020125045","7201 N UNIVERSITY DR",,,"TAMARAC","6","BROWARD","FL","33321","julie.dircks@hcahealthcare.com",,"100224","112801","UNIVERSITY HOSPITAL AND MEDICAL CENTER","7201 NORTH UNIVERSITY DRIVE","TAMARAC","BROWARD","33321","JULIE DIRCKS","7201 NORTH UNIVERSITY DRIVE TAMARAC, FL 33321","JULIE DIRCKS","CHIEF FINANCIAL OFFICER","9547212200","9547246567","compass@hfgflorida.com"
"23",100232,"PUTNAM COMMUNITY MEDICAL CENTER","00100232010120191231201905192020111655","611 ZEAGLER DR",,,"PALATKA","54","PUTNAM","FL","32177","Mark.Dooley2@HCAHealthcare.com",,"100232","113514","PUTNAM COMMUNITY MEDICAL CENTER","611 ZEAGLER DRIVE","PALATKA","PUTNAM","32177","NATALIE PARK","611 ZEAGLER DRIVE PALATKA, FL 32177","NATALIE PARK","CHIEF FINANCIAL OFFICER","3863285711","3863258178","compass@hfgflorida.com"
"23",110006,"PALMS WEST HOSPITAL","00110006010120191231201905222020021024","13001 SOUTHERN BLVD",,,"LOXAHATCHEE","50","PALM BEACH","FL","33470","joshua.detillio@hcahealthcare.com",,"100269","120260","PALMS WEST HOSPITAL","13001 SOUTHERN BOULEVARD","LOXAHATCHEE","PALM BEACH","33470","ONEL RODRIQUEZ","13001 SOUTHERN BOULEVARD LOXAHATCHEE, FL 33470","ONEL RODRIQUEZ","CHIEF FINANCIAL OFFICER","5617983300","5617918108","compass@hfgflorida.com"
"23",100050,"LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS","00100050010120191231201907212020100315","1475 W 49TH PL",,,"HIALEAH","13","MIAMI-DADE","FL","33012",,,"100050","100536","LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS","1475 WEST 49TH STREET","HIALEAH","MIAMI-DADE","33012","MARK P. EARLY","5996 SW 70TH STREET 5TH FLOOR SOUTH MIAMI, FL 33143","MARK P. EARLY","CORPORATE VP / CFO","3052847700","3052847545","mearly@larkinhospital.com"
"23",100173,"ADVENTHEALTH TAMPA","00100173010120191231201906252020062714","3100 E FLETCHER AVE",,,"TAMPA","29","HILLSBOROUGH","FL","33613","Carolyn.McCarty@AdventHealth.com",,"100173","101028","ADVENTHEALTH TAMPA","3100 EAST FLETCHER AVENUE","TAMPA","HILLSBOROUGH","33613","TIMOTHY WIDDISON","3100 EAST FLETCHER AVE TAMPA, FL 33613","TIMOTHY WIDDISON","VP FINANCE, WEST FL  DIV","8136157518","8136157339","compass@hfgflorida.com"
"23",23960046,"LAKEWOOD RANCH MEDICAL CENTER","23960046010120191231201907102020035534","8330 LAKEWOOD RANCH BLVD",,,"BRADENTON","41","MANATEE","FL","34202","andy.guz@uhsinc.com",,"100299","10342000","LAKEWOOD RANCH MEDICAL CENTER","8330 LAKEWOOD RANCH BLVD","BRADENTON","MANATEE","34202","Janette Hajduk","206 SECOND STREET EASTBRADENTON, FL 34208","Janette Hajduk","STAFF ACCOUNTANT","9417457914","9417823561","Janette.Hajduk@MMHHS.COM"
